gun,sehir,seq,temettu,leg1,leg2,leg3,leg4,leg5,leg6
22/12/2024,ADANA,1,1231.25,214403,214400,214401,214402,214397,214389
22/12/2024,DBAKIR,1,1414.64,214387,214384,214379,214388,214381,214382
22/12/2024,IZMIR,1,47389.32,214396,214394,214399,214392,214404,214393
23/12/2024,BURSA,2,1622.17,214412,214406,214421,214419,214415,214405
23/12/2024,SANLIURFA,1,30930.2,214417,214414,214408,214416,214418,214407
24/12/2024,ADANA,1,74450.47,214433,214424,214437,214434,214425,214435
24/12/2024,ANTALYA,2,3514.27,214422,214426,214430,214429,214427,214432
25/12/2024,ISTANBUL,1,47230.07,214453,214452,214446,214447,214439,214451
25/12/2024,SANLIURFA,1,25174.9,214444,214448,214443,214442,214441,214449
26/12/2024,IZMIR,1,14898.6,214454,214468,214466,214465,214464,214455
26/12/2024,KOCAELI,1,4154.0,214457,214462,214460,214458,214463,214461
27/12/2024,ANTALYA,2,3078.9,214470,214471,214475,214477,214472,214482
27/12/2024,IZMIR,1,1112.2,214479,214480,214474,214481,214483,214478
28/12/2024,ADANA,1,3500.17,214498,214506,214501,214495,214500,214505
28/12/2024,DBAKIR,1,922.8,214491,214496,214499,214504,214486,214489
28/12/2024,ISTANBUL,1,17589.67,214487,214485,214492,214494,214490,214484
29/12/2024,ADANA,1,6891.67,214513,214507,214514,214515,214517,214508
29/12/2024,IZMIR,1,1155.05,214520,214512,214510,214509,214518,214511
30/12/2024,BURSA,2,2620.8,214529,214534,214536,214531,214521,214533
30/12/2024,SANLIURFA,1,28999.6,214530,214525,214527,214524,214528,214523
31/12/2024,ADANA,1,435.7,214546,214550,214551,214548,214549,214545
31/12/2024,ANTALYA,1,19729.42,214543,214541,214540,214537,214539,214544
01/01/2025,ISTANBUL,1,63685.56,214562,214559,214554,214557,214555,214567
01/01/2025,SANLIURFA,1,9569.37,214556,214552,214565,214563,214558,214564
02/01/2025,ANTALYA,1,4724.58,214574,214582,214573,214578,214570,214576
02/01/2025,IZMIR,1,926.43,214581,214568,214575,214580,214577,214579
03/01/2025,BURSA,1,22448.52,214604,214593,214603,214602,214600,214592
03/01/2025,IZMIR,1,3563.55,214594,214597,214595,214601,214596,214599
04/01/2025,ADANA,2,21010.5,214619,214620,214618,214616,214622,214607
04/01/2025,ISTANBUL,2,17604.78,214615,214614,214611,214613,214606,214612
05/01/2025,ADANA,1,1592.37,214629,214635,214623,214631,214632,214634
05/01/2025,IZMIR,1,4640.85,214633,214626,214637,214636,214638,214625
06/01/2025,BURSA,1,110342.88,214649,214640,214650,214648,214639,214651
06/01/2025,SANLIURFA,2,14696681.4,214655,214645,214653,214656,214644,214657
07/01/2025,ADANA,1,300.24,214659,214667,214668,214670,214669,214658
07/01/2025,ANTALYA,1,62229.93,214660,214664,214663,214666,214661,214662
08/01/2025,ISTANBUL,2,2831.52,214673,214688,214686,214680,214674,214687
08/01/2025,SANLIURFA,2,8088.9,214683,214682,214684,214678,214676,214681
09/01/2025,ANTALYA,1,3007.56,214693,214701,214692,214694,214691,214699
09/01/2025,IZMIR,1,895.41,214702,214700,214703,214698,214697,214696
10/01/2025,ANTALYA,1,8854.41,214712,214714,214717,214713,214705,214715
10/01/2025,IZMIR,1,4869.72,214706,214711,214716,214709,214707,214710
11/01/2025,ADANA,2,277554.21,214730,214721,214729,214732,214735,214720
11/01/2025,ISTANBUL,2,7964.85,214726,214719,214722,214727,214728,214724
12/01/2025,ADANA,1,6034.53,214746,214738,214747,214744,214739,214743
12/01/2025,IZMIR,1,1208.52,214737,214749,214742,214740,214736,214748
13/01/2025,BURSA,1,1352.79,214758,214765,214764,214755,214750,214766
13/01/2025,SANLIURFA,2,1781.25,214759,214762,214763,214752,214757,214761
14/01/2025,ADANA,1,12157.05,214784,214785,214786,214788,214789,214774
14/01/2025,ANTALYA,2,17511.18,214777,214781,214782,214780,214776,214787
15/01/2025,ISTANBUL,1,174.96,214796,214791,214798,214797,214790,214800
15/01/2025,SANLIURFA,2,36993.57,214805,214792,214801,214803,214793,214802
16/01/2025,ANTALYA,1,6212.43,214817,214819,214816,214808,214811,214813
16/01/2025,IZMIR,1,12351.51,214807,214814,214820,214812,214806,214818
17/01/2025,BURSA,1,7992.12,214833,214822,214830,214831,214832,214821
17/01/2025,IZMIR,1,1068.69,214824,214827,214828,214829,214823,214826
18/01/2025,ADANA,2,9584.52,214871,214877,214873,214875,214870,214879
18/01/2025,ISTANBUL,2,1847.07,214868,214884,214883,214880,214882,214876
19/01/2025,ADANA,1,660.12,214891,214887,214892,214896,214893,214886
19/01/2025,IZMIR,2,393517.59,214899,214888,214898,214900,214902,214889
20/01/2025,BURSA,1,38085.12,214918,214917,214907,214916,214906,214919
21/01/2025,ADANA,1,39581.4,214929,214924,214928,214932,214926,214923
21/01/2025,ANTALYA,1,40655.49,214920,214933,214925,214927,214921,214931
22/01/2025,ISTANBUL,1,31789.62,214961,214962,214963,214958,214950,214959
22/01/2025,SANLIURFA,1,348674.95,214955,214960,214952,214956,214954,214957
23/01/2025,ANTALYA,1,10572.27,214974,214966,214970,214973,214968,214975
23/01/2025,IZMIR,1,6784.17,214977,214965,214978,214976,214972,214964
24/01/2025,ANTALYA,1,7739.13,214979,214986,214988,214991,214980,214990
24/01/2025,IZMIR,1,6981.93,214987,214989,214985,214983,214982,214992
25/01/2025,ADANA,2,321.57,215008,215007,215006,214998,215004,214995
25/01/2025,ISTANBUL,2,313.86,215009,215010,215011,215000,214994,215005
26/01/2025,ADANA,1,75434.22,215021,215023,215016,215025,215014,215024
26/01/2025,IZMIR,2,844.86,215027,215013,215019,215026,215022,215028
27/01/2025,BURSA,2,7392.33,215046,215043,215033,215042,215045,215044
27/01/2025,SANLIURFA,2,3858.75,215031,215035,215037,215030,215040,215039
28/01/2025,ADANA,2,711.99,215058,215059,215051,215061,215064,215060
28/01/2025,ANTALYA,2,16739.7,215049,215053,215056,215055,215047,215057
29/01/2025,ISTANBUL,2,3975.3,215068,215081,215078,215082,215080,215069
29/01/2025,SANLIURFA,2,557.17,215072,215073,215075,215077,215066,215074
30/01/2025,ANTALYA,1,30513.24,215095,215091,215092,215087,215090,215097
30/01/2025,IZMIR,1,6459.51,215093,215096,215094,215088,215085,215089
31/01/2025,BURSA,1,29722.5,215106,215105,215109,215103,215098,215111
31/01/2025,IZMIR,1,6443.91,215108,215101,215107,215102,215104,215100
01/02/2025,ADANA,2,167.13,215122,215123,215126,215121,215125,215113
01/02/2025,ISTANBUL,1,1967.49,215114,215117,215118,215115,215119,215120
02/02/2025,ADANA,1,2085.54,215135,215138,215140,215137,215136,215139
02/02/2025,IZMIR,2,2433.12,215133,215129,215132,215142,215141,215128
03/02/2025,BURSA,1,32140.8,215149,215148,215147,215150,215151,215146
03/02/2025,SANLIURFA,2,27454.52,215157,215143,215153,215156,215145,215155
04/02/2025,ADANA,1,26909.58,215168,215161,215170,215166,215169,215160
04/02/2025,ANTALYA,1,1219.14,215164,215165,215163,215162,215159,215172
05/02/2025,ISTANBUL,2,2524.98,215186,215187,215184,215189,215190,215188
05/02/2025,SANLIURFA,2,10507.2,215179,215181,215178,215183,215176,215180
06/02/2025,ANTALYA,1,879.21,215198,215191,215196,215194,215192,215195
06/02/2025,IZMIR,1,1375.83,215202,215201,215197,215203,215200,215199
07/02/2025,ANTALYA,2,13060.59,215206,215215,215213,215218,215207,215219
07/02/2025,IZMIR,1,887.37,215205,215214,215216,215209,215204,215211
08/02/2025,ADANA,2,7698.12,215222,215226,215230,215233,215223,215228
08/02/2025,ISTANBUL,1,31666.38,215229,215220,215231,215227,215221,215235
09/02/2025,ADANA,1,9914.22,215242,215236,215245,215247,215237,215244
09/02/2025,IZMIR,1,1603.44,215240,215248,215249,215250,215251,215239
10/02/2025,BURSA,1,68712.54,215264,215265,215256,215266,215255,215267
10/02/2025,SANLIURFA,1,52462.95,215257,215260,215259,215252,215258,215262
11/02/2025,ADANA,2,1151.43,215268,215282,215277,215279,215269,215281
11/02/2025,ANTALYA,1,17045.22,215271,215273,215276,215272,215274,215283
12/02/2025,ISTANBUL,1,659.25,215297,215299,215287,215298,215292,215295
12/02/2025,SANLIURFA,2,417348.7,215289,215293,215290,215294,215285,215296
13/02/2025,ANTALYA,1,63819.6,215305,215313,215300,215304,215306,215312
13/02/2025,IZMIR,1,306630.48,215307,215302,215309,215314,215303,215310
14/02/2025,BURSA,1,414.12,215315,215325,215323,215319,215316,215320
14/02/2025,IZMIR,1,479.19,215327,215317,215324,215326,215321,215322
15/02/2025,ADANA,2,170920.89,215341,215331,215343,215344,215340,215345
15/02/2025,ISTANBUL,2,30786.93,215334,215328,215336,215338,215330,215339
16/02/2025,ADANA,1,16796.97,215356,215348,215358,215354,215347,215355
16/02/2025,IZMIR,2,1755.03,215357,215360,215351,215350,215353,215362
17/02/2025,BURSA,1,63116.94,215375,215369,215380,215377,215379,215367
17/02/2025,SANLIURFA,2,3288.87,215371,215366,215374,215373,215372,215364
18/02/2025,ADANA,1,1788.87,215396,215391,215393,215392,215384,215394
18/02/2025,ANTALYA,1,3498.42,215389,215388,215390,215385,215381,215386
19/02/2025,ISTANBUL,1,34458.42,215401,215402,215404,215410,215397,215408
19/02/2025,SANLIURFA,1,1144784.92,215400,215411,215403,215406,215409,215405
20/02/2025,ANTALYA,1,3468.15,215419,215412,215417,215413,215425,215424
20/02/2025,IZMIR,1,664.59,215415,215422,215423,215418,215420,215416
21/02/2025,ANTALYA,1,104986.92,215434,215438,215436,215433,215432,215428
21/02/2025,IZMIR,1,95544.75,215437,215440,215441,215435,215430,215439
22/02/2025,ADANA,2,387.03,215446,215448,215449,215452,215447,215445
22/02/2025,ISTANBUL,2,12400.77,215461,215458,215454,215456,215444,215460
23/02/2025,ADANA,1,333.36,215473,215471,215469,215468,215472,215467
23/02/2025,IZMIR,1,997.41,215466,215470,215465,215463,215474,215475
24/02/2025,BURSA,1,792.21,215480,215483,215482,215484,215479,215492
24/02/2025,SANLIURFA,2,224396.6,215476,215491,215489,215490,215477,215487
25/02/2025,ADANA,1,1692.45,215508,215497,215504,215506,215495,215507
25/02/2025,ANTALYA,1,4044.9,215500,215499,215502,215498,215493,215503
26/02/2025,ISTANBUL,1,2965.83,215518,215509,215514,215520,215510,215516
26/02/2025,SANLIURFA,1,7657156.7,215522,215521,215512,215523,215519,215524
27/02/2025,ANTALYA,1,87556.17,215538,215526,215531,215530,215534,215525
27/02/2025,IZMIR,1,11457.51,215535,215528,215532,215537,215529,215527
28/02/2025,BURSA,1,831.45,215546,215545,215544,215543,215541,215549
28/02/2025,IZMIR,1,33560.73,215547,215550,215551,215548,215542,215552
01/03/2025,ADANA,2,17036.67,215568,215566,215569,215567,215565,215570
01/03/2025,ISTANBUL,1,756.66,215554,215563,215558,215560,215562,215561
02/03/2025,ADANA,1,3257.79,215586,215577,215576,215583,215581,215587
02/03/2025,IZMIR,1,206.55,215584,215572,215574,215579,215578,215575
03/03/2025,BURSA,1,1671.15,215602,215598,215599,215600,215588,215601
03/03/2025,SANLIURFA,1,22174.82,215596,215592,215593,215595,215591,215594
04/03/2025,ADANA,2,5962.62,215613,215617,215612,215615,215606,215616
04/03/2025,ANTALYA,1,51536.49,215603,215607,215610,215609,215604,215608
05/03/2025,ISTANBUL,1,35388.21,215625,215629,215624,215627,215622,215631
05/03/2025,SANLIURFA,1,142317.87,215623,215632,215619,215630,215633,215628
06/03/2025,ANTALYA,1,456.36,215656,215641,215654,215655,215657,215640
06/03/2025,IZMIR,1,14471.91,215653,215660,215661,215650,215658,215662
07/03/2025,ANTALYA,1,2483.76,215669,215673,215671,215675,215676,215674
07/03/2025,IZMIR,1,17620.02,215670,215665,215666,215672,215664,215668
08/03/2025,ADANA,2,93419.07,215690,215691,215688,215689,215693,215694
08/03/2025,ISTANBUL,2,3348.06,215684,215683,215686,215681,215678,215685
09/03/2025,ADANA,2,31877.7,215696,215702,215700,215699,215701,215695
09/03/2025,IZMIR,1,29407.5,215706,215710,215712,215711,215704,215708
10/03/2025,BURSA,1,330.66,215724,215726,215714,215718,215717,215722
10/03/2025,SANLIURFA,1,7114558.87,215727,215721,215728,215725,215716,215719
11/03/2025,ADANA,2,95968.89,215745,215741,215742,215732,215740,215739
11/03/2025,ANTALYA,1,5520.12,215738,215729,215734,215737,215730,215735
12/03/2025,ISTANBUL,1,54987.57,215749,215751,215753,215750,215752,215760
12/03/2025,SANLIURFA,2,9930.02,215747,215759,215755,215756,215748,215757
13/03/2025,ANTALYA,1,3587.25,215765,215761,215768,215763,215770,215762
13/03/2025,IZMIR,1,275.61,215769,215764,215775,215773,215766,215772
14/03/2025,BURSA,1,8325.27,215782,215777,215783,215784,215776,215785
14/03/2025,IZMIR,2,20308.92,215787,215780,215790,215789,215788,215779
15/03/2025,ADANA,2,9197.07,215801,215816,215817,215818,215800,215815
15/03/2025,ISTANBUL,2,1560.9,215806,215803,215805,215807,215808,215802
16/03/2025,ADANA,1,15006.15,215838,215839,215840,215843,215841,215846
16/03/2025,IZMIR,2,476.94,215836,215844,215847,215849,215850,215852
17/03/2025,BURSA,1,85402.8,215861,215857,215866,215859,215855,215864
17/03/2025,SANLIURFA,1,83175.7,215867,215865,215862,215860,215853,215868
18/03/2025,ADANA,1,15340.47,215881,215879,215878,215876,215880,215877
18/03/2025,ANTALYA,1,52502.88,215874,215873,215872,215871,215869,215882
19/03/2025,ISTANBUL,2,125949.12,215894,215897,215895,215893,215896,215899
19/03/2025,SANLIURFA,1,17898.05,215887,215891,215890,215889,215888,215892
20/03/2025,ANTALYA,1,69899.07,215906,215908,215905,215907,215901,215909
20/03/2025,IZMIR,2,7272.21,215914,215915,215911,215910,215903,215913
21/03/2025,ANTALYA,1,7208.85,215923,215916,215920,215922,215917,215921
21/03/2025,IZMIR,2,89.94,215926,215918,215931,215927,215919,215929
22/03/2025,ADANA,2,277.08,215941,215945,215940,215946,215932,215944
22/03/2025,ISTANBUL,1,2097.9,215937,215936,215934,215935,215939,215938
23/03/2025,ADANA,1,2570.55,215956,215960,215959,215954,215948,215958
23/03/2025,IZMIR,1,4803.36,215955,215952,215961,215951,215949,215950
24/03/2025,BURSA,1,236057.49,215975,215969,215968,215976,215971,215973
24/03/2025,SANLIURFA,1,26033.97,215965,215972,215964,215974,215963,215970
25/03/2025,ADANA,1,2338.83,215987,215989,215985,215990,215986,215988
25/03/2025,ANTALYA,2,4263.9,215993,215977,215981,215984,215979,215983
26/03/2025,ISTANBUL,2,534.15,216006,216010,216008,216007,215997,216009
26/03/2025,SANLIURFA,1,2199449.07,216000,215994,215999,216003,215995,216004
27/03/2025,ANTALYA,1,7877.67,216024,216014,216022,216025,216016,216015
27/03/2025,IZMIR,2,1446604.89,216028,216023,216020,216019,216012,216026
28/03/2025,BURSA,1,140.7,216039,216030,216042,216041,216040,216043
28/03/2025,IZMIR,1,1497.39,216035,216036,216034,216037,216031,216038
29/03/2025,ADANA,2,11570.31,216061,216049,216060,216064,216048,216058
29/03/2025,ISTANBUL,2,37927.65,216052,216044,216059,216051,216054,216046
30/03/2025,IZMIR,2,23571.09,216069,216066,216068,216070,216073,216074
31/03/2025,BURSA,1,63934.44,216075,216090,216089,216088,216076,216091
31/03/2025,SANLIURFA,2,3835.17,216106,216104,216105,216103,216081,216102
01/04/2025,ADANA,2,68989.26,216097,216098,216096,216094,216100,216095
01/04/2025,ANTALYA,1,12328.26,216084,216078,216087,216085,216082,216077
02/04/2025,ELAZIG,1,51254.3,216112,216110,216115,216113,216118,216117
02/04/2025,ISTANBUL,2,98187.57,216111,216120,216116,216109,216107,216122
03/04/2025,ANTALYA,1,3902.79,216126,216127,216125,216129,216128,216134
03/04/2025,IZMIR,2,20111.97,216136,216124,216132,216133,216135,216123
04/04/2025,ANTALYA,1,490.95,216144,216146,216143,216147,216145,216138
04/04/2025,IZMIR,2,4679.67,216142,216151,216149,216148,216140,216150
05/04/2025,ADANA,2,4766.73,216163,216164,216165,216162,216155,216167
05/04/2025,ISTANBUL,1,2665.41,216160,216158,216157,216156,216159,216161
06/04/2025,ADANA,2,11541.63,216179,216176,216177,216180,216178,216183
06/04/2025,IZMIR,1,160627.83,216171,216184,216172,216170,216182,216173
07/04/2025,BURSA,1,2111.91,216207,216206,216208,216196,216204,216203
07/04/2025,SANLIURFA,1,19212.87,216209,216198,216197,216201,216200,216202
08/04/2025,ADANA,2,21927.96,216226,216222,216225,216223,216212,216224
08/04/2025,ANTALYA,2,9117.72,216219,216216,216214,216215,216210,216217
09/04/2025,ELAZIG,1,43924.42,216229,216235,216233,216231,216232,216234
09/04/2025,ISTANBUL,1,9607.26,216240,216239,216236,216238,216237,216227
10/04/2025,ANTALYA,2,194426.19,216250,216243,216251,216247,216248,216244
10/04/2025,IZMIR,2,248085.84,216245,216257,216246,216256,216242,216249
11/04/2025,BURSA,2,3571.71,216268,216261,216266,216270,216269,216260
11/04/2025,IZMIR,2,3602.31,216262,216271,216275,216274,216272,216263
12/04/2025,ADANA,2,452.67,216322,216338,216334,216340,216336,216321
12/04/2025,ISTANBUL,2,43260.84,216319,216325,216328,216329,216324,216327
13/04/2025,ADANA,2,6359.07,216354,216363,216357,216366,216359,216367
13/04/2025,IZMIR,2,6176.61,216361,216356,216362,216370,216369,216368
14/04/2025,BURSA,2,7136.73,216389,216398,216396,216394,216397,216404
14/04/2025,SANLIURFA,2,47331.3,216391,216401,216405,216399,216390,216400
15/04/2025,ANTALYA,2,13004.58,216410,216422,216423,216411,216408,216420
15/04/2025,ELAZIG,2,57547.72,216407,216413,216412,216414,216417,216406
16/04/2025,ELAZIG,2,113485.37,216455,216457,216454,216456,216426,216453
16/04/2025,ISTANBUL,2,13268.7,216464,216468,216469,216467,216465,216471
17/04/2025,ANKARA,2,831138.96,216478,216494,216491,216486,216479,216496
17/04/2025,IZMIR,2,5186.49,216484,216489,216492,216487,216482,216490
18/04/2025,BURSA,2,261721.68,216520,216518,216529,216516,216525,216530
18/04/2025,ISTANBUL,2,926818.5,216514,216517,216524,216521,216527,216523
19/04/2025,ANKARA,2,133311.87,216540,216544,216545,216549,216542,216543
19/04/2025,DBAKIR,1,4675.9,216554,216556,216553,216552,216557,216551
19/04/2025,IZMIR,2,47114.79,216561,216563,216558,216562,216555,216560
20/04/2025,ADANA,2,6979.56,216575,216590,216584,216587,216573,216588
20/04/2025,ISTANBUL,2,22712.1,216571,216576,216581,216578,216579,216570
21/04/2025,BURSA,2,4878.6,216622,216619,216617,216621,216608,216620
21/04/2025,SANLIURFA,2,100443.5,216614,216616,216613,216606,216610,216618
22/04/2025,ANTALYA,2,9735.09,216629,216626,216631,216627,216634,216628
22/04/2025,ELAZIG,2,55366.5,216639,216632,216633,216638,216623,216630
23/04/2025,ELAZIG,1,3132.32,216650,216644,216645,216651,216648,216649
23/04/2025,ISTANBUL,2,8319.54,216655,216640,216654,216652,216642,216641
24/04/2025,ANKARA,2,1422407.52,216680,216665,216671,216676,216673,216664
24/04/2025,IZMIR,2,219588.87,216684,216681,216674,216672,216668,216682
25/04/2025,BURSA,2,85054.2,216721,216704,216716,216715,216720,216703
25/04/2025,ISTANBUL,2,59696.07,216709,216706,216710,216708,216714,216707
26/04/2025,ANKARA,2,8162.04,216729,216730,216732,216727,216734,216722
26/04/2025,DBAKIR,1,5232.4,216737,216733,216738,216728,216731,216739
26/04/2025,IZMIR,2,1661076.93,216741,216725,216746,216744,216745,216726
27/04/2025,ADANA,2,4441.92,216758,216761,216760,216749,216762,216764
27/04/2025,ISTANBUL,2,717.45,216747,216755,216753,216756,216757,216748
28/04/2025,BURSA,2,6722526.66,216784,216791,216789,216788,216786,216790
28/04/2025,SANLIURFA,2,1510998.75,216797,216783,216795,216796,216792,216782
29/04/2025,ANTALYA,2,22095.75,216813,216800,216803,216814,216801,216816
29/04/2025,ELAZIG,2,35063.67,216812,216799,216809,216807,216798,216804
30/04/2025,ELAZIG,2,1030.02,216821,216824,216827,216822,216820,216829
30/04/2025,ISTANBUL,2,9246.9,216833,216826,216831,216830,216823,216832
01/05/2025,ANKARA,2,20987.46,216851,216841,216857,216849,216854,216842
01/05/2025,IZMIR,2,32085.6,216845,216859,216856,216848,216860,216846
02/05/2025,BURSA,2,19866.78,216882,216893,216890,216892,216881,216896
02/05/2025,ISTANBUL,2,437.22,216886,216879,216883,216885,216887,216884
03/05/2025,ANKARA,2,2837.4,216927,216922,216920,216919,216914,216929
03/05/2025,DBAKIR,1,797.15,216932,216928,216931,216930,216934,216935
03/05/2025,IZMIR,2,32410.32,216921,216933,216916,216925,216936,216937
04/05/2025,ADANA,2,6240.84,216956,216954,216952,216955,216951,216941
04/05/2025,ISTANBUL,2,78487.08,216948,216947,216949,216946,216950,216939
05/05/2025,BURSA,2,17974.44,216962,216968,216964,216969,216963,216970
05/05/2025,SANLIURFA,2,4251.57,216971,216960,216974,216973,216976,216958
06/05/2025,ANKARA,2,278078.34,216984,216991,216993,216986,216992,216994
06/05/2025,ANTALYA,2,9981.75,216985,216977,216987,216982,216988,216978
07/05/2025,ELAZIG,2,3452.6,217008,216999,217007,217005,216998,217012
07/05/2025,ISTANBUL,2,3261.75,217004,216996,217001,217002,216997,217006
08/05/2025,ANKARA,2,15355.11,217026,217019,217031,217032,217028,217021
08/05/2025,IZMIR,2,16570.14,217023,217017,217024,217029,217016,217027
09/05/2025,BURSA,2,108543.3,217050,217037,217040,217052,217053,217054
09/05/2025,ISTANBUL,2,31993.53,217049,217043,217044,217048,217041,217045
10/05/2025,ANKARA,2,6278.58,217067,217057,217059,217065,217068,217060
10/05/2025,DBAKIR,1,10945.25,217075,217078,217077,217076,217073,217074
10/05/2025,IZMIR,2,1903059.63,217070,217055,217072,217071,217056,217069
11/05/2025,ADANA,2,55022.82,217097,217082,217092,217096,217083,217095
11/05/2025,ISTANBUL,2,40072.26,217085,217079,217086,217084,217087,217080
12/05/2025,BURSA,2,2209.8,217111,217101,217109,217114,217102,217115
12/05/2025,SANLIURFA,2,4415.7,217108,217104,217098,217103,217099,217105
13/05/2025,ANKARA,2,20254.02,217127,217132,217126,217129,217125,217124
13/05/2025,ANTALYA,2,12776.22,217120,217122,217117,217118,217123,217119
14/05/2025,ELAZIG,2,6934.57,217149,217150,217151,217147,217136,217148
14/05/2025,ISTANBUL,2,20639.82,217145,217139,217143,217134,217141,217142
15/05/2025,ANKARA,2,3460.68,217166,217158,217161,217163,217169,217157
15/05/2025,IZMIR,2,52062.9,217156,217167,217165,217154,217171,217170
16/05/2025,BURSA,2,3361.41,217194,217181,217192,217196,217195,217180
16/05/2025,ISTANBUL,2,24053.31,217189,217182,217186,217188,217184,217187
17/05/2025,ANKARA,2,4425.42,217216,217235,217234,217236,217237,217215
17/05/2025,DBAKIR,1,4086.05,217223,217224,217222,217226,217227,217221
17/05/2025,IZMIR,2,2028.81,217228,217220,217229,217232,217219,217230
18/05/2025,ADANA,2,4778.82,217281,217278,217279,217280,217266,217277
18/05/2025,ISTANBUL,2,13849.62,217270,217275,217267,217274,217271,217268
19/05/2025,BURSA,2,17592.09,217293,217308,217298,217297,217291,217304
19/05/2025,SANLIURFA,2,298749.8,217300,217294,217303,217302,217296,217307
20/05/2025,ANKARA,2,1820.4,217320,217321,217314,217319,217313,217315
20/05/2025,ANTALYA,2,1950.21,217326,217322,217327,217325,217310,217328
21/05/2025,ELAZIG,2,23893.82,217339,217343,217342,217331,217340,217341
21/05/2025,ISTANBUL,2,6289.56,217333,217330,217336,217335,217334,217329
22/05/2025,ANKARA,2,142789.5,217351,217355,217350,217353,217357,217345
22/05/2025,IZMIR,2,97279.8,217356,217349,217361,217360,217347,217359
23/05/2025,BURSA,2,30251.64,217382,217370,217387,217384,217369,217385
23/05/2025,ISTANBUL,2,6241.83,217376,217372,217377,217374,217373,217380
24/05/2025,ANKARA,2,80348.01,217424,217405,217420,217422,217406,217426
24/05/2025,DBAKIR,1,5806.77,217417,217421,217413,217416,217414,217419
24/05/2025,IZMIR,2,19985.07,217430,217407,217411,217423,217429,217409
25/05/2025,ADANA,2,6791.91,217461,217457,217464,217463,217459,217460
25/05/2025,ISTANBUL,2,51964.8,217451,217448,217456,217452,217449,217450
26/05/2025,BURSA,2,24783.93,217482,217478,217480,217477,217466,217475
26/05/2025,SANLIURFA,2,1105275.85,217467,217479,217472,217476,217468,217473
27/05/2025,ANKARA,2,121192.56,217487,217489,217495,217500,217486,217502
27/05/2025,ANTALYA,2,37918.17,217491,217483,217493,217498,217504,217484
28/05/2025,ELAZIG,2,15090.15,217513,217514,217510,217512,217508,217515
28/05/2025,ISTANBUL,2,2300.79,217520,217521,217517,217518,217519,217505
29/05/2025,ANKARA,2,7716.99,217527,217526,217528,217531,217529,217525
29/05/2025,IZMIR,2,3643509.78,217539,217524,217538,217533,217536,217523
30/05/2025,BURSA,2,130888.68,217557,217559,217558,217562,217547,217561
30/05/2025,ISTANBUL,2,1831.26,217556,217554,217552,217553,217550,217555
31/05/2025,ANKARA,2,16143.75,217583,217582,217585,217584,217586,217579
31/05/2025,DBAKIR,1,614954.62,217595,217596,217592,217594,217599,217598
31/05/2025,IZMIR,2,4798.92,217593,217600,217591,217590,217601,217597
01/06/2025,ADANA,2,47663.65,217635,217612,217637,217631,217634,217613
01/06/2025,ISTANBUL,2,33828.65,217618,217609,217624,217616,217625,217610
02/06/2025,BURSA,2,26761.0,217660,217657,217664,217658,217665,217659
02/06/2025,SANLIURFA,2,50650.68,217663,217666,217667,217661,217654,217669
03/06/2025,ANKARA,2,2749.2,217677,217670,217678,217681,217679,217671
03/06/2025,KOCAELI,2,8891.45,217684,217683,217686,217685,217674,217687
04/06/2025,ELAZIG,2,437928.28,217702,217701,217704,217703,217690,217700
04/06/2025,ISTANBUL,2,86907.15,217696,217689,217692,217698,217695,217688
05/06/2025,ANKARA,2,430104.4,217706,217716,217720,217717,217705,217721
05/06/2025,IZMIR,2,719.15,217723,217708,217719,217710,217707,217722
06/06/2025,ISTANBUL,2,4502.85,217737,217741,217734,217736,217738,217739
07/06/2025,ANKARA,2,18805.6,217744,217781,217776,217777,217780,217745
07/06/2025,DBAKIR,1,29632.64,217750,217753,217751,217748,217752,217749
07/06/2025,IZMIR,2,901993.65,217747,217766,217762,217763,217746,217771
08/06/2025,ADANA,2,5054.1,217768,217767,217775,217772,217774,217770
08/06/2025,ISTANBUL,2,168382.5,217757,217743,217755,217760,217756,217754
09/06/2025,BURSA,2,559380.0,217798,217802,217791,217784,217801,217800
09/06/2025,SANLIURFA,2,146954.84,217790,217788,217792,217797,217787,217793
10/06/2025,ANKARA,2,7353.25,217809,217807,217806,217813,217810,217808
10/06/2025,KOCAELI,2,538.05,217815,217817,217816,217814,217819,217820
11/06/2025,ELAZIG,2,11944.48,217825,217832,217829,217836,217833,217824
11/06/2025,ISTANBUL,2,27785.15,217828,217837,217826,217831,217834,217827
12/06/2025,ANKARA,2,730292.0,217845,217843,217848,217849,217846,217847
12/06/2025,IZMIR,2,1625055.1,217850,217855,217840,217851,217839,217854
13/06/2025,BURSA,2,88748.5,217880,217894,217884,217895,217886,217892
13/06/2025,ISTANBUL,2,58441.55,217891,217879,217888,217893,217885,217878
14/06/2025,ANKARA,2,77471.65,217926,217919,217930,217925,217929,217920
14/06/2025,DBAKIR,1,146151.56,217934,217940,217938,217939,217936,217935
14/06/2025,IZMIR,2,14685731.3,217943,217921,217933,217942,217944,217923
15/06/2025,ADANA,2,3984.4,217960,217963,217962,217957,217959,217956
15/06/2025,ISTANBUL,2,1747.0,217952,217965,217969,217967,217954,217964
16/06/2025,BURSA,2,243804.9,217978,217970,217982,217981,217979,217972
16/06/2025,SANLIURFA,2,16199.08,217988,217975,217987,217985,217973,217986
17/06/2025,ANKARA,2,4693.05,218000,217989,218001,218008,218002,217990
