yaris_id,tarih_dt,sehir,pist,mesafe,ikramiye,kosu_grubu,kosu_cinsi,hipodrom,zemin,yas_kategori,ikramiye_tl,kosu_sira,tarih
796285106,2024-07-23,Kocaeli,Kum,2000,240000.0,4 Yaşlı Araplar,Handikap 16 /DHÖW/H2,Kocaeli,Kum,4 Yaşlı Araplar,240000.0,0,2024-07-23
631017996,2024-07-23,Kocaeli,Kum,1200,163000.0,4 ve Yukarı Araplar,ŞARTLI 3 /DHÖW/D,Kocaeli,Kum,4 ve Yukarı Araplar,163000.0,0,2024-07-23
239392354,2024-07-24,İstanbul,Sentetik,1300,240000.0,2 Yaşlı İngilizler,Maiden /,İstanbul,Sentetik,2 Yaşlı İngilizler,240000.0,0,2024-07-24
883052343,2024-07-24,İstanbul,Çim,1400,980000.0,3 Yaşlı İngilizler,G 3 /,İstanbul,Çim,3 Yaşlı İngilizler,980000.0,0,2024-07-24
438670372,2024-07-24,İstanbul,Çim,1600,280000.0,3 Yaşlı İngilizler,Handikap 16 /H1,İstanbul,Çim,3 Yaşlı İngilizler,280000.0,0,2024-07-24
775590448,2024-07-24,İstanbul,Çim,1900,390000.0,3 ve Yukarı İngilizler,Kısa Vade Handikap 22 /H1,İstanbul,Çim,3 ve Yukarı İngilizler,390000.0,0,2024-07-24
858719496,2024-07-24,İstanbul,Çim,1300,186500.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖ,İstanbul,Çim,3 Yaşlı Araplar,186500.0,0,2024-07-24
364205403,2024-07-24,İstanbul,Çim,2100,236500.0,4 Yaşlı Araplar,ŞARTLI 4 /DHÖW/D,İstanbul,Çim,4 Yaşlı Araplar,236500.0,0,2024-07-24
903534454,2024-07-24,İstanbul,Sentetik,1500,186500.0,4 Yaşlı Araplar,Handikap 14 /DHÖW/H1,İstanbul,Sentetik,4 Yaşlı Araplar,186500.0,0,2024-07-24
400396848,2024-07-24,İstanbul,Çim,1600,216000.0,4 ve Yukarı Araplar,SATIŞ 2 /DHÖW,İstanbul,Çim,4 ve Yukarı Araplar,216000.0,0,2024-07-24
92346779,2024-07-24,İstanbul,Çim,2200,313000.0,4 ve Yukarı Araplar,Handikap 17 /DHÖ/H1,İstanbul,Çim,4 ve Yukarı Araplar,313000.0,0,2024-07-24
916651896,2024-07-24,Elazığ,Kum,1200,160000.0,2 Yaşlı İngilizler,Maiden /,Elazığ,Kum,2 Yaşlı İngilizler,160000.0,0,2024-07-24
1827701,2024-07-24,Elazığ,Kum,1700,140000.0,3 Yaşlı İngilizler,ŞARTLI 4 /,Elazığ,Kum,3 Yaşlı İngilizler,140000.0,0,2024-07-24
444919096,2024-07-24,Elazığ,Kum,1200,114500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /,Elazığ,Kum,3 ve Yukarı İngilizler,114500.0,0,2024-07-24
830121623,2024-07-24,Elazığ,Kum,2000,175000.0,3 ve Yukarı İngilizler,Handikap 16 /H3,Elazığ,Kum,3 ve Yukarı İngilizler,175000.0,0,2024-07-24
971773642,2024-07-24,Elazığ,Kum,1900,175000.0,4 Yaşlı Araplar,ŞARTLI 5 /DHÖ/D,Elazığ,Kum,4 Yaşlı Araplar,175000.0,0,2024-07-24
696264767,2024-07-24,Elazığ,Kum,1700,114500.0,4 ve Yukarı Araplar,ŞARTLI 3 /DHÖ/Y-2,Elazığ,Kum,4 ve Yukarı Araplar,114500.0,0,2024-07-24
537770580,2024-07-24,Elazığ,Kum,2000,194000.0,4 ve Yukarı Araplar,Handikap 17 /DHÖW/H3,Elazığ,Kum,4 ve Yukarı Araplar,194000.0,0,2024-07-24
71384867,2024-07-25,Ankara,Kum,1400,240000.0,2 Yaşlı İngilizler,Maiden /,Ankara,Kum,2 Yaşlı İngilizler,240000.0,0,2024-07-25
678133390,2024-07-25,Ankara,Kum,1300,186500.0,2 Yaşlı İngilizler,ŞARTLI 3 /D,Ankara,Kum,2 Yaşlı İngilizler,186500.0,0,2024-07-25
312681495,2024-07-25,Ankara,Kum,2000,328000.0,3 Yaşlı İngilizler,KV-6 /,Ankara,Kum,3 Yaşlı İngilizler,328000.0,0,2024-07-25
12517364,2024-07-25,Ankara,Çim,1900,280000.0,3 Yaşlı İngilizler,Handikap 16 /H1,Ankara,Çim,3 Yaşlı İngilizler,280000.0,0,2024-07-25
47172926,2024-07-25,Ankara,Kum,1500,280000.0,3 ve Yukarı İngilizler,Handikap 16 /H1,Ankara,Kum,3 ve Yukarı İngilizler,280000.0,0,2024-07-25
2797165,2024-07-25,Ankara,Kum,1300,280000.0,3 Yaşlı Araplar,ŞARTLI 5 /DHÖW/D,Ankara,Kum,3 Yaşlı Araplar,280000.0,0,2024-07-25
942503490,2024-07-25,Ankara,Kum,1500,186500.0,4 Yaşlı Araplar,Handikap 14 /DHÖ/H1,Ankara,Kum,4 Yaşlı Araplar,186500.0,0,2024-07-25
886946457,2024-07-25,Ankara,Kum,2000,216000.0,4 ve Yukarı Araplar,SATIŞ 2 /DHÖW,Ankara,Kum,4 ve Yukarı Araplar,216000.0,0,2024-07-25
511918525,2024-07-25,Ankara,Çim,2400,280000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H1,Ankara,Çim,4 ve Yukarı Araplar,280000.0,0,2024-07-25
394947257,2024-07-25,Kocaeli,Kum,1200,217000.0,2 Yaşlı İngilizler,Maiden /,Kocaeli,Kum,2 Yaşlı İngilizler,217000.0,0,2024-07-25
552845114,2024-07-25,Kocaeli,Kum,1500,192000.0,3 Yaşlı İngilizler,ŞARTLI 4 /,Kocaeli,Kum,3 Yaşlı İngilizler,192000.0,0,2024-07-25
827935451,2024-07-25,Kocaeli,Kum,1700,240000.0,3 Yaşlı İngilizler,Handikap 16 /H2/D,Kocaeli,Kum,3 Yaşlı İngilizler,240000.0,0,2024-07-25
85548752,2024-07-25,Kocaeli,Kum,1400,240000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /,Kocaeli,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-07-25
678765619,2024-07-25,Kocaeli,Kum,1700,163000.0,3 ve Yukarı İngilizler,Handikap 14 /H2,Kocaeli,Kum,3 ve Yukarı İngilizler,163000.0,0,2024-07-25
605534341,2024-07-25,Kocaeli,Kum,1200,192000.0,3 Yaşlı Araplar,ŞARTLI 4 /DHÖW/D,Kocaeli,Kum,3 Yaşlı Araplar,192000.0,0,2024-07-25
205919010,2024-07-25,Kocaeli,Kum,1900,331000.0,4 Yaşlı Araplar,KV-7 /DHÖW,Kocaeli,Kum,4 Yaşlı Araplar,331000.0,0,2024-07-25
249677262,2024-07-25,Kocaeli,Kum,1400,440000.0,4 ve Yukarı Araplar,KV-9 /DHT,Kocaeli,Kum,4 ve Yukarı Araplar,440000.0,0,2024-07-25
593292448,2024-07-25,Kocaeli,Kum,2000,163000.0,4 ve Yukarı Araplar,Handikap 14 /DHÖW/H2,Kocaeli,Kum,4 ve Yukarı Araplar,163000.0,0,2024-07-25
914002915,2024-07-26,Bursa,Çim,1300,163000.0,2 Yaşlı İngilizler,ŞARTLI 3 /,Bursa,Çim,2 Yaşlı İngilizler,163000.0,0,2024-07-26
636780781,2024-07-26,Bursa,Çim,1800,192000.0,3 Yaşlı İngilizler,ŞARTLI 4 /,Bursa,Çim,3 Yaşlı İngilizler,192000.0,0,2024-07-26
818735328,2024-07-26,Bursa,Çim,1400,163000.0,3 Yaşlı İngilizler,ŞARTLI 3 /D,Bursa,Çim,3 Yaşlı İngilizler,163000.0,0,2024-07-26
690633532,2024-07-26,Bursa,Kum,1200,285000.0,3 ve Yukarı İngilizler,KV-6 /,Bursa,Kum,3 ve Yukarı İngilizler,285000.0,0,2024-07-26
285018672,2024-07-26,Bursa,Kum,2000,163000.0,3 ve Yukarı İngilizler,Handikap 14 /H2,Bursa,Kum,3 ve Yukarı İngilizler,163000.0,0,2024-07-26
744529921,2024-07-26,Bursa,Kum,1400,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,Bursa,Kum,3 Yaşlı Araplar,217000.0,0,2024-07-26
754343424,2024-07-26,Bursa,Çim,1400,240000.0,4 Yaşlı Araplar,Handikap 16 /DHÖW/H2,Bursa,Çim,4 Yaşlı Araplar,240000.0,0,2024-07-26
922779533,2024-07-26,Bursa,Çim,1800,192000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,Bursa,Çim,4 ve Yukarı Araplar,192000.0,0,2024-07-26
204686644,2024-07-26,İstanbul,Sentetik,1300,186500.0,2 Yaşlı İngilizler,ŞARTLI 3 /,İstanbul,Sentetik,2 Yaşlı İngilizler,186500.0,0,2024-07-26
632810373,2024-07-26,İstanbul,Çim,1900,240000.0,3 Yaşlı İngilizler,Maiden /,İstanbul,Çim,3 Yaşlı İngilizler,240000.0,0,2024-07-26
299845926,2024-07-26,İstanbul,Sentetik,2000,236500.0,3 Yaşlı İngilizler,Handikap 15 /H1,İstanbul,Sentetik,3 Yaşlı İngilizler,236500.0,0,2024-07-26
407784507,2024-07-26,İstanbul,Çim,2400,453000.0,3 ve Yukarı İngilizler,KV-8 /,İstanbul,Çim,3 ve Yukarı İngilizler,453000.0,0,2024-07-26
853345779,2024-07-26,İstanbul,Çim,1400,216000.0,3 Yaşlı Araplar,SATIŞ 2 /DHÖW,İstanbul,Çim,3 Yaşlı Araplar,216000.0,0,2024-07-26
148209824,2024-07-26,İstanbul,Sentetik,1500,280000.0,4 Yaşlı Araplar,ŞARTLI 5 /DHÖW/D,İstanbul,Sentetik,4 Yaşlı Araplar,280000.0,0,2024-07-26
366840987,2024-07-26,İstanbul,Çim,1400,390000.0,4 ve Yukarı Araplar,KV-7 /DHÖ,İstanbul,Çim,4 ve Yukarı Araplar,390000.0,0,2024-07-26
726763146,2024-07-26,İstanbul,Sentetik,2000,280000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H1,İstanbul,Sentetik,4 ve Yukarı Araplar,280000.0,0,2024-07-26
737805736,2024-07-27,Ankara,Kum,1300,328000.0,2 Yaşlı İngilizler,KV-6 /,Ankara,Kum,2 Yaşlı İngilizler,328000.0,0,2024-07-27
126963498,2024-07-27,Ankara,Çim,1900,240000.0,3 Yaşlı İngilizler,Maiden /,Ankara,Çim,3 Yaşlı İngilizler,240000.0,0,2024-07-27
96856512,2024-07-27,Ankara,Çim,1900,328000.0,3 Yaşlı İngilizler,KV-6 /,Ankara,Çim,3 Yaşlı İngilizler,328000.0,0,2024-07-27
571288007,2024-07-27,Ankara,Çim,1400,180000.0,3 Yaşlı İngilizler,SATIŞ 1 /,Ankara,Çim,3 Yaşlı İngilizler,180000.0,0,2024-07-27
963782819,2024-07-27,Ankara,Kum,2200,280000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /,Ankara,Kum,3 ve Yukarı İngilizler,280000.0,0,2024-07-27
392738480,2024-07-27,Ankara,Çim,1200,186500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /D,Ankara,Çim,3 ve Yukarı İngilizler,186500.0,0,2024-07-27
112413237,2024-07-27,Ankara,Çim,2200,236500.0,4 Yaşlı Araplar,ŞARTLI 4 /DHÖW/Y-2/D,Ankara,Çim,4 Yaşlı Araplar,236500.0,0,2024-07-27
846297603,2024-07-27,Ankara,Çim,1600,280000.0,4 Yaşlı Araplar,Handikap 16 /DHÖW/H1,Ankara,Çim,4 Yaşlı Araplar,280000.0,0,2024-07-27
681264496,2024-07-27,Ankara,Kum,2000,280000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHÖW,Ankara,Kum,4 ve Yukarı Araplar,280000.0,0,2024-07-27
313382947,2024-07-27,İzmir,Çim,1200,192000.0,2 Yaşlı İngilizler,ŞARTLI 4 /D,İzmir,Çim,2 Yaşlı İngilizler,192000.0,0,2024-07-27
42861570,2024-07-27,İzmir,Çim,2000,331000.0,3 Yaşlı İngilizler,KV-7 /,İzmir,Çim,3 Yaşlı İngilizler,331000.0,0,2024-07-27
538189092,2024-07-27,İzmir,Kum,1900,240000.0,3 Yaşlı İngilizler,Handikap 16 /H2,İzmir,Kum,3 Yaşlı İngilizler,240000.0,0,2024-07-27
632183714,2024-07-27,İzmir,Kum,1600,285000.0,3 ve Yukarı İngilizler,KV-6 /,İzmir,Kum,3 ve Yukarı İngilizler,285000.0,0,2024-07-27
76216006,2024-07-27,İzmir,Çim,1300,192000.0,3 ve Yukarı İngilizler,Handikap 15 /H2,İzmir,Çim,3 ve Yukarı İngilizler,192000.0,0,2024-07-27
709517991,2024-07-27,İzmir,Çim,1200,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,İzmir,Çim,3 Yaşlı Araplar,217000.0,0,2024-07-27
341959080,2024-07-27,İzmir,Çim,1700,192000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW/D,İzmir,Çim,4 ve Yukarı Araplar,192000.0,0,2024-07-27
979765399,2024-07-27,İzmir,Çim,1200,274000.0,4 ve Yukarı Araplar,Handikap 17 /DHÖW/H2,İzmir,Çim,4 ve Yukarı Araplar,274000.0,0,2024-07-27
115428196,2024-07-27,Diyarbakır,Kum,1200,140000.0,2 Yaşlı İngilizler,ŞARTLI 4 /,Diyarbakır,Kum,2 Yaşlı İngilizler,140000.0,0,2024-07-27
190757368,2024-07-27,Diyarbakır,Kum,1700,160000.0,3 Yaşlı İngilizler,ŞARTLI 19 /,Diyarbakır,Kum,3 Yaşlı İngilizler,160000.0,0,2024-07-27
147616436,2024-07-27,Diyarbakır,Kum,1200,175000.0,3 Yaşlı İngilizler,ŞARTLI 5 /,Diyarbakır,Kum,3 Yaşlı İngilizler,175000.0,0,2024-07-27
905075851,2024-07-27,Diyarbakır,Kum,1700,114500.0,3 ve Yukarı İngilizler,Handikap 14 /H3/Y-2,Diyarbakır,Kum,3 ve Yukarı İngilizler,114500.0,0,2024-07-27
672110236,2024-07-27,Diyarbakır,Kum,1700,88000.0,4 Yaşlı Araplar,ŞARTLI 2 /DHÖW/D,Diyarbakır,Kum,4 Yaşlı Araplar,88000.0,0,2024-07-27
109503926,2024-07-27,Diyarbakır,Kum,2000,82000.0,4 ve Yukarı Araplar,Handikap 13 /DHÖW/H3,Diyarbakır,Kum,4 ve Yukarı Araplar,82000.0,0,2024-07-27
22750475,2024-07-28,İstanbul,Çim,1300,186500.0,2 Yaşlı İngilizler,ŞARTLI 3 /TR,İstanbul,Çim,2 Yaşlı İngilizler,186500.0,0,2024-07-28
130508662,2024-07-28,İstanbul,Çim,1400,236500.0,3 Yaşlı İngilizler,ŞARTLI 4 /,İstanbul,Çim,3 Yaşlı İngilizler,236500.0,0,2024-07-28
708145169,2024-07-28,İstanbul,Çim,2000,2250000.0,3 ve Yukarı İngilizler,G 1 /,İstanbul,Çim,3 ve Yukarı İngilizler,2250000.0,0,2024-07-28
176794,2024-07-28,İstanbul,Çim,1900,186500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /,İstanbul,Çim,3 ve Yukarı İngilizler,186500.0,0,2024-07-28
627408693,2024-07-28,İstanbul,Sentetik,1500,328000.0,3 ve Yukarı İngilizler,Handikap 21 /H1,İstanbul,Sentetik,3 ve Yukarı İngilizler,328000.0,0,2024-07-28
640124770,2024-07-28,İstanbul,Sentetik,1400,240000.0,3 Yaşlı Araplar,Maiden /DHÖW/TR,İstanbul,Sentetik,3 Yaşlı Araplar,240000.0,0,2024-07-28
978342932,2024-07-28,İstanbul,Çim,2400,1950000.0,4 Yaşlı Araplar,G 1 /DHT,İstanbul,Çim,4 Yaşlı Araplar,1950000.0,0,2024-07-28
65105778,2024-07-28,İstanbul,Çim,1600,236500.0,4 Yaşlı Araplar,Handikap 15 /DHÖW/H1,İstanbul,Çim,4 Yaşlı Araplar,236500.0,0,2024-07-28
95300571,2024-07-28,İzmir,Çim,1200,273000.0,2 Yaşlı İngilizler,ŞARTLI 1 /D,İzmir,Çim,2 Yaşlı İngilizler,273000.0,0,2024-07-28
51161951,2024-07-28,İzmir,Çim,1200,163000.0,2 Yaşlı İngilizler,ŞARTLI 3 /TR,İzmir,Çim,2 Yaşlı İngilizler,163000.0,0,2024-07-28
934310581,2024-07-28,İzmir,Kum,1600,240000.0,3 Yaşlı İngilizler,ŞARTLI 5 /,İzmir,Kum,3 Yaşlı İngilizler,240000.0,0,2024-07-28
57505266,2024-07-28,İzmir,Kum,1400,285000.0,3 ve Yukarı İngilizler,KV-6 /D,İzmir,Kum,3 ve Yukarı İngilizler,285000.0,0,2024-07-28
534507248,2024-07-28,İzmir,Kum,2000,192000.0,3 ve Yukarı İngilizler,Handikap 15 /H2,İzmir,Kum,3 ve Yukarı İngilizler,192000.0,0,2024-07-28
905734795,2024-07-28,İzmir,Çim,1200,285000.0,3 Yaşlı Araplar,KV-6 /DHT,İzmir,Çim,3 Yaşlı Araplar,285000.0,0,2024-07-28
389639821,2024-07-28,İzmir,Kum,1600,163000.0,4 Yaşlı Araplar,ŞARTLI 3 /DHÖW/D,İzmir,Kum,4 Yaşlı Araplar,163000.0,0,2024-07-28
440640913,2024-07-28,İzmir,Kum,1400,274000.0,4 ve Yukarı Araplar,Handikap 17 /DHÖW/H2,İzmir,Kum,4 ve Yukarı Araplar,274000.0,0,2024-07-28
585661909,2024-07-29,Bursa,Kum,1300,217000.0,2 Yaşlı İngilizler,Maiden /,Bursa,Kum,2 Yaşlı İngilizler,217000.0,0,2024-07-29
509310543,2024-07-29,Bursa,Kum,1300,240000.0,2 Yaşlı İngilizler,ŞARTLI 5 /,Bursa,Kum,2 Yaşlı İngilizler,240000.0,0,2024-07-29
389579262,2024-07-29,Bursa,Kum,2000,192000.0,3 Yaşlı İngilizler,Handikap 15 /H2/D,Bursa,Kum,3 Yaşlı İngilizler,192000.0,0,2024-07-29
458147261,2024-07-29,Bursa,Kum,1800,192000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,Bursa,Kum,3 ve Yukarı İngilizler,192000.0,0,2024-07-29
282549965,2024-07-29,Bursa,Kum,2100,153000.0,3 ve Yukarı İngilizler,SATIŞ 1 /,Bursa,Kum,3 ve Yukarı İngilizler,153000.0,0,2024-07-29
472060312,2024-07-29,Bursa,Kum,1200,384000.0,3 Yaşlı Araplar,KV-8 /DHT,Bursa,Kum,3 Yaşlı Araplar,384000.0,0,2024-07-29
127138164,2024-07-29,Bursa,Kum,1400,163000.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW,Bursa,Kum,3 Yaşlı Araplar,163000.0,0,2024-07-29
184586269,2024-07-29,Bursa,Kum,1400,285000.0,4 Yaşlı Araplar,KV-6 /DHÖW,Bursa,Kum,4 Yaşlı Araplar,285000.0,0,2024-07-29
195673452,2024-07-29,Bursa,Kum,1900,192000.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H2,Bursa,Kum,4 ve Yukarı Araplar,192000.0,0,2024-07-29
584682977,2024-07-29,Elazığ,Kum,1500,330000.0,3 ve Yukarı İngilizler,KV-9 /,Elazığ,Kum,3 ve Yukarı İngilizler,330000.0,0,2024-07-29
261243278,2024-07-29,Elazığ,Kum,1900,114500.0,3 ve Yukarı İngilizler,Handikap 14 /H3/D,Elazığ,Kum,3 ve Yukarı İngilizler,114500.0,0,2024-07-29
639527040,2024-07-29,Elazığ,Kum,1200,160000.0,3 Yaşlı Araplar,Maiden /DHÖ,Elazığ,Kum,3 Yaşlı Araplar,160000.0,0,2024-07-29
58292216,2024-07-29,Elazığ,Kum,1200,82000.0,3 Yaşlı Araplar,Handikap 13 /DHÖW/H3,Elazığ,Kum,3 Yaşlı Araplar,82000.0,0,2024-07-29
214192387,2024-07-29,Elazığ,Kum,1900,175000.0,4 Yaşlı Araplar,ŞARTLI 5 /DHÖW,Elazığ,Kum,4 Yaşlı Araplar,175000.0,0,2024-07-29
177504312,2024-07-29,Elazığ,Kum,1200,114500.0,4 Yaşlı Araplar,Handikap 14 /DHÖW/H3/D,Elazığ,Kum,4 Yaşlı Araplar,114500.0,0,2024-07-29
35839754,2024-07-29,Elazığ,Kum,1200,88000.0,4 ve Yukarı Araplar,ŞARTLI 2 /DHÖW,Elazığ,Kum,4 ve Yukarı Araplar,88000.0,0,2024-07-29
554117695,2024-07-30,Ankara,Kum,1200,320000.0,2 Yaşlı İngilizler,ŞARTLI 1 /,Ankara,Kum,2 Yaşlı İngilizler,320000.0,0,2024-07-30
264801452,2024-07-30,Ankara,Kum,2000,186500.0,3 Yaşlı İngilizler,ŞARTLI 3 /,Ankara,Kum,3 Yaşlı İngilizler,186500.0,0,2024-07-30
789789890,2024-07-30,Ankara,Kum,1400,280000.0,3 Yaşlı İngilizler,Handikap 16 /H1,Ankara,Kum,3 Yaşlı İngilizler,280000.0,0,2024-07-30
330900165,2024-07-30,Ankara,Çim,1600,328000.0,3 ve Yukarı İngilizler,KV-6 /,Ankara,Çim,3 ve Yukarı İngilizler,328000.0,0,2024-07-30
37250498,2024-07-30,Ankara,Kum,2000,186500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /D,Ankara,Kum,3 ve Yukarı İngilizler,186500.0,0,2024-07-30
533017875,2024-07-30,Ankara,Kum,1200,453000.0,3 Yaşlı Araplar,KV-8 /DHÖW,Ankara,Kum,3 Yaşlı Araplar,453000.0,0,2024-07-30
722900926,2024-07-30,Ankara,Çim,1200,236500.0,4 Yaşlı Araplar,ŞARTLI 4 /DHÖW,Ankara,Çim,4 Yaşlı Araplar,236500.0,0,2024-07-30
310659105,2024-07-30,Ankara,Çim,1600,236500.0,4 Yaşlı Araplar,Handikap 15 /DHÖW/H1/D,Ankara,Çim,4 Yaşlı Araplar,236500.0,0,2024-07-30
188591834,2024-07-30,Ankara,Çim,1400,328000.0,4 ve Yukarı Araplar,Handikap 21 /DHÖ/H1,Ankara,Çim,4 ve Yukarı Araplar,328000.0,0,2024-07-30
276930451,2024-07-30,Kocaeli,Kum,1400,163000.0,2 Yaşlı İngilizler,ŞARTLI 3 /TR,Kocaeli,Kum,2 Yaşlı İngilizler,163000.0,0,2024-07-30
775559230,2024-07-30,Kocaeli,Kum,1900,331000.0,3 Yaşlı İngilizler,KV-7 /D,Kocaeli,Kum,3 Yaşlı İngilizler,331000.0,0,2024-07-30
173021703,2024-07-30,Kocaeli,Kum,2000,153000.0,3 ve Yukarı İngilizler,SATIŞ 1 /,Kocaeli,Kum,3 ve Yukarı İngilizler,153000.0,0,2024-07-30
941168154,2024-07-30,Kocaeli,Kum,1400,192000.0,3 ve Yukarı İngilizler,Handikap 15 /H2,Kocaeli,Kum,3 ve Yukarı İngilizler,192000.0,0,2024-07-30
787601883,2024-07-30,Kocaeli,Kum,1200,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,Kocaeli,Kum,3 Yaşlı Araplar,217000.0,0,2024-07-30
293729144,2024-07-30,Kocaeli,Kum,1900,192000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,Kocaeli,Kum,4 ve Yukarı Araplar,192000.0,0,2024-07-30
18772743,2024-07-30,Kocaeli,Kum,1400,163000.0,4 ve Yukarı Araplar,Handikap 14 /DHÖ/H2/Y-2,Kocaeli,Kum,4 ve Yukarı Araplar,163000.0,0,2024-07-30
228059610,2024-07-31,İstanbul,Çim,1300,240000.0,2 Yaşlı İngilizler,Maiden /,İstanbul,Çim,2 Yaşlı İngilizler,240000.0,0,2024-07-31
316972888,2024-07-31,İstanbul,Sentetik,2100,180000.0,3 Yaşlı İngilizler,SATIŞ 1 /,İstanbul,Sentetik,3 Yaşlı İngilizler,180000.0,0,2024-07-31
652601911,2024-07-31,İstanbul,Çim,2400,236500.0,3 Yaşlı İngilizler,Handikap 15 /H1,İstanbul,Çim,3 Yaşlı İngilizler,236500.0,0,2024-07-31
13998893,2024-07-31,İstanbul,Çim,1400,186500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /,İstanbul,Çim,3 ve Yukarı İngilizler,186500.0,0,2024-07-31
510736666,2024-07-31,İstanbul,Çim,2400,453000.0,3 ve Yukarı İngilizler,Kısa Vade Handikap 24 /H1/D,İstanbul,Çim,3 ve Yukarı İngilizler,453000.0,0,2024-07-31
412921642,2024-07-31,İstanbul,Sentetik,1400,280000.0,3 Yaşlı Araplar,ŞARTLI 5 /DHÖW,İstanbul,Sentetik,3 Yaşlı Araplar,280000.0,0,2024-07-31
163208536,2024-07-31,İstanbul,Çim,1400,186500.0,4 Yaşlı Araplar,ŞARTLI 3 /DHÖW,İstanbul,Çim,4 Yaşlı Araplar,186500.0,0,2024-07-31
931919636,2024-07-31,İstanbul,Çim,1900,280000.0,4 Yaşlı Araplar,Handikap 16 /DHÖW/H1,İstanbul,Çim,4 Yaşlı Araplar,280000.0,0,2024-07-31
21768157,2024-07-31,İstanbul,Sentetik,1300,280000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHÖW,İstanbul,Sentetik,4 ve Yukarı Araplar,280000.0,0,2024-07-31
32865511,2024-07-31,Elazığ,Kum,1200,160000.0,2 Yaşlı İngilizler,Maiden /D,Elazığ,Kum,2 Yaşlı İngilizler,160000.0,0,2024-07-31
516205831,2024-07-31,Elazığ,Kum,1600,114500.0,3 Yaşlı İngilizler,ŞARTLI 3 /D,Elazığ,Kum,3 Yaşlı İngilizler,114500.0,0,2024-07-31
467488238,2024-07-31,Elazığ,Kum,1200,140000.0,3 Yaşlı İngilizler,Handikap 15 /H3,Elazığ,Kum,3 Yaşlı İngilizler,140000.0,0,2024-07-31
241044497,2024-07-31,Elazığ,Kum,1800,140000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /Y-1,Elazığ,Kum,3 ve Yukarı İngilizler,140000.0,0,2024-07-31
701200285,2024-07-31,Elazığ,Kum,1200,175000.0,3 Yaşlı Araplar,ŞARTLI 5 /DHÖW,Elazığ,Kum,3 Yaşlı Araplar,175000.0,0,2024-07-31
375946620,2024-07-31,Elazığ,Kum,1200,238000.0,4 ve Yukarı Araplar,KV-7 /DHT,Elazığ,Kum,4 ve Yukarı Araplar,238000.0,0,2024-07-31
314479189,2024-07-31,Elazığ,Kum,1600,175000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖ/H3,Elazığ,Kum,4 ve Yukarı Araplar,175000.0,0,2024-07-31
383692985,2024-08-01,Ankara,Çim,1200,240000.0,2 Yaşlı İngilizler,Maiden /,Ankara,Çim,2 Yaşlı İngilizler,240000.0,0,2024-08-01
375177655,2024-08-01,Ankara,Kum,1300,328000.0,3 Yaşlı İngilizler,KV-6 /,Ankara,Kum,3 Yaşlı İngilizler,328000.0,0,2024-08-01
667919834,2024-08-01,Ankara,Çim,1200,186500.0,3 Yaşlı İngilizler,Handikap 14 /H1/D,Ankara,Çim,3 Yaşlı İngilizler,186500.0,0,2024-08-01
373199572,2024-08-01,Ankara,Çim,1900,280000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /,Ankara,Çim,3 ve Yukarı İngilizler,280000.0,0,2024-08-01
596372354,2024-08-01,Ankara,Çim,2400,236500.0,3 ve Yukarı İngilizler,Handikap 15 /H1,Ankara,Çim,3 ve Yukarı İngilizler,236500.0,0,2024-08-01
469337934,2024-08-01,Ankara,Kum,1400,186500.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW,Ankara,Kum,3 Yaşlı Araplar,186500.0,0,2024-08-01
567224419,2024-08-01,Ankara,Çim,1600,143000.0,4 Yaşlı Araplar,ŞARTLI 2 /DHÖW,Ankara,Çim,4 Yaşlı Araplar,143000.0,0,2024-08-01
258825846,2024-08-01,Ankara,Çim,2200,180000.0,4 Yaşlı Araplar,SATIŞ 1 /DHÖW,Ankara,Çim,4 Yaşlı Araplar,180000.0,0,2024-08-01
329549678,2024-08-01,Ankara,Çim,1400,280000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H1/D,Ankara,Çim,4 ve Yukarı Araplar,280000.0,0,2024-08-01
